**** All Elevator Calls (time,src,dest,state,elev dt) stage 4 ****
Elevator call,688.1143086691975,13,6,3,0, Done, dt, 2085.8856913308027
Elevator call,689.1432791543316,-2,11,3,1, Done, dt, 936.8567208456684
Elevator call,695.0796471237577,7,0,3,2, Done, dt, 47.920352876242305
Elevator call,695.4237523147347,2,-1,3,3, Done, dt, 106.57624768526534
Elevator call,703.881682733766,0,17,3,1, Done, dt, 63.118317266234044
Elevator call,708.981552127932,0,12,3,3, Done, dt, 999.018447872068
Elevator call,717.7965298809615,-2,12,3,0, Done, dt, 528.2034701190385
Elevator call,728.499323661546,0,11,3,2, Done, dt, 2394.500676338454
Elevator call,741.8722441091284,0,6,3,0, Done, dt, 2032.1277558908716
Elevator call,744.975962002575,17,0,3,1, Done, dt, 55.02403799742501
Elevator call,749.8657280601287,-2,0,3,2, Done, dt, 43.13427193987127
Elevator call,758.4490750208467,0,-1,3,0, Done, dt, 295.55092497915325
Elevator call,765.1796993620308,-1,8,2,2
Elevator call,768.9310981605672,2,8,2,0
Elevator call,777.0797168382923,0,12,3,1, Done, dt, 967.9202831617077
Elevator call,781.7375130869042,0,2,3,2, Done, dt, 1166.262486913096
Elevator call,789.2940003734968,0,19,3,0, Done, dt, 1739.7059996265032
Elevator call,790.84999807964,-1,11,3,3, Done, dt, 744.15000192036
Elevator call,793.7757239212833,-2,-1,3,2, Done, dt, 293.2242760787167
Elevator call,819.0973959909869,7,8,2,0
Elevator call,822.1388045776276,-1,3,3,1, Done, dt, 1742.8611954223725
Elevator call,827.0483922867262,7,0,3,2, Done, dt, 161.9516077132738
Elevator call,833.2953788491847,18,0,3,1, Done, dt, 128.70462115081534
Elevator call,836.3100863645074,0,20,3,0, Done, dt, 111.68991363549264
Elevator call,840.9085198183803,3,5,3,3, Done, dt, 377.09148018161966
Elevator call,854.1199582715301,-2,16,3,0, Done, dt, 916.8800417284699
Elevator call,858.5727486699326,4,0,3,1, Done, dt, 103.4272513300674
Elevator call,863.6615831859367,-2,-3,2,2
Elevator call,865.092482993349,0,6,3,0, Done, dt, 1908.907517006651
Elevator call,891.7829186868805,-2,2,3,0, Done, dt, 275.2170813131195
Elevator call,905.7125010362058,0,9,3,0, Done, dt, 2159.287498963794
Elevator call,917.921440920651,20,-1,3,0, Done, dt, 136.07855907934902
Elevator call,920.9559777501229,-2,-1,3,1, Done, dt, 112.04402224987712
Elevator call,948.3431624386573,0,-2,3,0, Done, dt, 192.65683756134274
Elevator call,949.8446878410363,0,11,3,1, Done, dt, 676.1553121589637
Elevator call,975.3682526243218,5,-1,3,1, Done, dt, 57.631747375678174
Elevator call,977.7982491609354,0,-1,3,2, Done, dt, 109.20175083906463
Elevator call,986.5198212785085,-2,2,3,0, Done, dt, 180.48017872149148
Elevator call,998.2390349216074,16,0,3,0, Done, dt, 846.7609650783926
Elevator call,1006.7890618724637,0,13,3,1, Done, dt, 699.2109381275363
Elevator call,1009.2854376425349,15,0,3,2, Done, dt, 55.71456235746507
Elevator call,1021.3167674412655,-1,18,3,1, Done, dt, 228.68323255873452
Elevator call,1026.1747664955665,-1,16,3,0, Done, dt, 744.8252335044335
Elevator call,1043.9427861328584,0,13,3,1, Done, dt, 662.0572138671416
Elevator call,1046.279460172499,0,-2,3,2, Done, dt, 29.720539827500943
Elevator call,1049.6119921371421,-1,15,3,3, Done, dt, 1926.3880078628579
Elevator call,1050.1478225185908,-2,5,3,2, Done, dt, 1399.8521774814092
Elevator call,1054.9200570972548,0,10,3,0, Done, dt, 1562.0799429027452
Elevator call,1058.3425382177916,-1,7,3,1, Done, dt, 1035.6574617822084
Elevator call,1061.3497891856125,0,7,3,3, Done, dt, 1457.6502108143875
Elevator call,1065.2913198413887,0,8,2,1
Elevator call,1068.1600143289822,-1,2,3,0, Done, dt, 98.83998567101776
Elevator call,1072.0940435257985,-1,3,3,2, Done, dt, 1702.9059564742015
Elevator call,1086.0395030747954,-1,-2,3,1, Done, dt, 73.96049692520455
Elevator call,1086.9564736719517,-1,-2,3,3, Done, dt, 199.0435263280483
Elevator call,1095.6459199869669,0,-1,3,0, Done, dt, 84.35408001303313
Elevator call,1099.301027638211,6,3,3,1, Done, dt, 1465.698972361789
Elevator call,1107.5208855979677,1,-2,3,0, Done, dt, 33.47911440203234
Elevator call,1116.1994706847267,1,0,3,1, Done, dt, 56.80052931527325
Elevator call,1127.897552699288,-2,7,3,0, Done, dt, 674.1024473007119
Elevator call,1129.1480142844896,0,2,3,2, Done, dt, 818.8519857155104
Elevator call,1147.5406805176676,-2,13,3,1, Done, dt, 558.4593194823324
Elevator call,1152.774368572573,2,0,3,0, Done, dt, 38.22563142742706
Elevator call,1160.2222513229156,0,20,3,1, Done, dt, 355.77774867708445
Elevator call,1162.9248958580868,-1,-2,3,0, Done, dt, 162.07510414191324
Elevator call,1164.6755917731602,-2,6,3,2, Done, dt, 520.3244082268398
Elevator call,1170.9029971088776,0,15,3,3, Done, dt, 1805.0970028911224
Elevator call,1171.911688693261,-2,3,3,2, Done, dt, 1603.088311306739
Elevator call,1176.0994115135807,0,12,3,0, Done, dt, 69.90058848641934
Elevator call,1181.1434898085204,0,1,3,2, Done, dt, 102.85651019147963
Elevator call,1185.6615591516652,-1,3,3,1, Done, dt, 1379.3384408483348
Elevator call,1186.7659141651516,-1,13,3,3, Done, dt, 1885.2340858348484
Elevator call,1194.4816918484162,20,4,3,0, Done, dt, 401.5183081515838
Elevator call,1195.255320106989,12,-1,3,2, Done, dt, 77.74467989301093
Elevator call,1199.2902976507971,3,6,3,1, Done, dt, 1802.7097023492029
Elevator call,1201.1040445040928,5,12,3,3, Done, dt, 506.8959554959072
Elevator call,1212.0655368067005,0,-1,3,1, Done, dt, 513.9344631932995
Elevator call,1219.9231943499599,0,2,3,2, Done, dt, 728.0768056500401
Elevator call,1227.3451263913057,12,0,3,0, Done, dt, 63.65487360869429
Elevator call,1227.8519734753409,18,-1,3,1, Done, dt, 498.14802652465914
Elevator call,1229.5740033141115,-1,0,3,3, Done, dt, 175.42599668588855
Elevator call,1230.646348542733,0,-2,3,2, Done, dt, 201.353651457267
Elevator call,1235.0174537728853,-2,18,3,2, Done, dt, 476.98254622711465
Elevator call,1241.6592594169601,-2,-3,2,2
Elevator call,1254.8148951290755,-2,4,3,0, Done, dt, 341.18510487092453
Elevator call,1258.3955944109046,0,9,2,1
Elevator call,1261.2765303635751,-1,-2,3,2, Done, dt, 82.72346963642485
Elevator call,1261.9566642321165,0,-2,3,3, Done, dt, 164.0433357678835
Elevator call,1265.235282049865,-1,7,3,3, Done, dt, 1253.764717950135
Elevator call,1268.243941013624,-1,-2,3,2, Done, dt, 75.75605898637605
Elevator call,1271.6412097283428,1,0,3,2, Done, dt, 149.3587902716572
Elevator call,1274.9782991361408,-2,13,3,3, Done, dt, 1797.0217008638592
Elevator call,1276.7214782171718,-2,4,3,0, Done, dt, 319.2785217828282
Elevator call,1278.2602187639138,0,10,3,0, Done, dt, 1338.7397812360862
Elevator call,1279.1510214108412,0,1,3,1, Done, dt, 72.84897858915883
Elevator call,1287.7202118533498,6,19,2,1
Elevator call,1300.836281186704,-1,0,3,0, Done, dt, 92.1637188132961
Elevator call,1313.7646791153716,-2,5,3,0, Done, dt, 842.2353208846284
Elevator call,1320.8662487199213,-2,-1,3,1, Done, dt, 405.13375128007874
Elevator call,1321.022113831665,0,-1,3,2, Done, dt, 257.9778861683351
Elevator call,1325.0849733245666,1,0,3,0, Done, dt, 67.91502667543341
Elevator call,1332.174271575912,-2,6,3,2, Done, dt, 352.8257284240881
Elevator call,1339.3637905860362,1,0,3,1, Done, dt, 72.6362094139638
Elevator call,1353.7323095433728,10,0,3,0, Done, dt, 1334.2676904566272
Elevator call,1372.7268942821634,0,-2,3,0, Done, dt, 88.27310571783664
Elevator call,1388.0809474948549,-1,-2,3,1, Done, dt, 469.91905250514515
Elevator call,1388.8704226989184,9,0,3,2, Done, dt, 32.129577301081554
Elevator call,1392.391720223848,0,-1,3,3, Done, dt, 1647.608279776152
Elevator call,1400.141335501355,0,5,3,1, Done, dt, 760.8586644986451
Elevator call,1405.117770387189,0,-1,3,2, Done, dt, 173.882229612811
Elevator call,1407.4981092474345,0,1,2,1
Elevator call,1412.2886739449248,3,2,1,0
Elevator call,1413.0207109733,0,-2,3,1, Done, dt, 127.97928902669992
Elevator call,1413.7508101029919,-2,19,3,3, Done, dt, 400.24918989700814
Elevator call,1419.3684653958746,-2,0,3,2, Done, dt, 64.63153460412536
Elevator call,1425.9353539657573,-1,12,2,0
Elevator call,1449.2266580537712,-2,20,3,0, Done, dt, 478.7733419462288
Elevator call,1449.5983328856476,0,-1,3,1, Done, dt, 276.40166711435245
Elevator call,1456.0363560975115,0,20,3,0, Done, dt, 471.96364390248846
Elevator call,1472.9039153699532,0,7,3,2, Done, dt, 440.0960846300468
Elevator call,1491.2356790353658,-1,-2,3,0, Done, dt, 48.76432096463418
Elevator call,1491.9876716243064,20,12,3,1, Done, dt, 253.01232837569364
Elevator call,1492.211731617477,4,-1,3,2, Done, dt, 86.78826838252303
Elevator call,1505.1531988041907,0,-1,3,0, Done, dt, 22.84680119580935
Elevator call,1509.6144705911147,1,0,3,2, Done, dt, 105.3855294088853
Elevator call,1511.149938466147,-2,11,3,3, Done, dt, 1081.850061533853
Elevator call,1512.6432289118493,-1,-2,3,0, Done, dt, 27.35677108815071
Elevator call,1512.7103496933357,-2,-3,2,1
Elevator call,1517.4410305743113,0,9,2,1
Elevator call,1525.3474653801065,-2,6,3,2, Done, dt, 159.65253461989346
Elevator call,1528.7833646204786,-2,15,3,0, Done, dt, 1734.2166353795214
Elevator call,1559.6783646864003,0,11,3,0, Done, dt, 102.3216353135997
Elevator call,1563.9621772497476,4,-1,3,1, Done, dt, 162.03782275025242
Elevator call,1567.0385482755566,-1,0,3,2, Done, dt, 47.96145172444335
Elevator call,1567.7677387191982,-2,6,3,3, Done, dt, 372.2322612808018
Elevator call,1581.2418281838495,4,0,3,0, Done, dt, 28.75817181615048
Elevator call,1586.7149392463398,4,0,3,2, Done, dt, 28.28506075366022
Elevator call,1592.275142001017,0,-1,3,0, Done, dt, 30.724857998982998
Elevator call,1592.313241494302,0,13,3,1, Done, dt, 113.68675850569798
Elevator call,1602.9991506248982,0,5,3,2, Done, dt, 847.0008493751018
Elevator call,1607.5724675361128,11,-2,3,1, Done, dt, 250.42753246388725
Elevator call,1611.4985260284295,-1,13,2,0
Elevator call,1616.495819946025,-1,5,3,2, Done, dt, 833.504180053975
Elevator call,1626.9813954083652,-2,10,3,0, Done, dt, 990.0186045916348
Elevator call,1638.0876745228531,11,18,3,0, Done, dt, 1660.9123254771469
Elevator call,1651.8118794033398,0,19,2,1
Elevator call,1652.5436622208238,0,-1,3,2, Done, dt, 307.45633777917624
Elevator call,1662.3727236971508,0,1,3,0, Done, dt, 356.62727630284917
Elevator call,1671.5142487209814,10,0,3,1, Done, dt, 124.48575127901859
Elevator call,1671.5963931970773,6,2,3,2, Done, dt, 276.4036068029227
Elevator call,1673.0262380475997,0,-2,3,3, Done, dt, 81.97376195240031
Elevator call,1674.9932169087417,12,-2,3,3, Done, dt, 80.00678309125828
Elevator call,1676.5556477102718,17,-1,3,3, Done, dt, 1363.4443522897282
Elevator call,1678.3204170962827,17,16,3,2, Done, dt, 1755.6795829037173
Elevator call,1680.297341368763,0,12,2,0
Elevator call,1688.8963190061388,-2,-3,2,0
Elevator call,1693.7083720924857,13,0,3,1, Done, dt, 102.29162790751434
Elevator call,1698.778965963265,18,0,3,2, Done, dt, 32.22103403673509
Elevator call,1699.477626376131,-1,-2,3,1, Done, dt, 158.52237362386904
Elevator call,1701.0124433964452,0,19,3,0, Done, dt, 827.9875566035548
Elevator call,1701.7117363940654,0,16,3,0, Done, dt, 69.28826360593462
Elevator call,1703.4655658368163,0,-1,3,2, Done, dt, 256.53443416318373
Elevator call,1722.237480410378,-1,0,3,0, Done, dt, 22.76251958962189
Elevator call,1725.141688103619,-2,0,3,3, Done, dt, 58.85831189638111
Elevator call,1731.0116675260697,-2,0,3,2, Done, dt, 147.9883324739303
Elevator call,1731.5562817703594,-1,7,3,0, Done, dt, 70.44371822964058
Elevator call,1732.1232989842915,0,-2,3,2, Done, dt, 20.876701015708477
Elevator call,1732.7444193815377,0,7,3,0, Done, dt, 69.25558061846232
Elevator call,1737.6126440052267,16,-1,3,0, Done, dt, 221.38735599477332
Elevator call,1738.6173668112058,17,0,3,0, Done, dt, 619.3826331887942
Elevator call,1739.8360162827166,12,-2,3,1, Done, dt, 118.16398371728337
Elevator call,1753.2940678476284,2,0,3,1, Done, dt, 42.70593215237159
Elevator call,1771.0031016092044,15,0,3,2, Done, dt, 107.99689839079565
Elevator call,1771.6924482858142,0,-1,3,3, Done, dt, 1268.3075517141858
Elevator call,1781.4140231821896,7,0,3,0, Done, dt, 63.58597681781043
Elevator call,1783.235145809691,0,-1,3,1, Done, dt, 24.76485419030905
Elevator call,1784.2686250745971,19,0,3,3, Done, dt, 127.73137492540286
Elevator call,1796.0165385309297,-1,9,2,1
Elevator call,1797.3106638715612,-2,0,3,0, Done, dt, 47.689336128438754
Elevator call,1803.4350303561544,-2,0,3,2, Done, dt, 75.56496964384564
Elevator call,1813.0454977139805,16,0,3,1, Done, dt, 157.95450228601953
Elevator call,1831.3623194993834,-2,-3,2,1
Elevator call,1832.6291956639932,0,-1,3,0, Done, dt, 126.37080433600681
Elevator call,1851.2178210120132,11,-2,3,0, Done, dt, 579.7821789879868
Elevator call,1865.5687051970885,-1,0,3,1, Done, dt, 105.43129480291145
Elevator call,1867.4506755531916,0,-1,3,2, Done, dt, 92.54932444680844
Elevator call,1875.3404729645688,0,11,3,0, Done, dt, 522.6595270354312
Elevator call,1882.3390780596653,-2,0,3,1, Done, dt, 88.66092194033467
Elevator call,1882.5774839738633,0,-1,3,3, Done, dt, 1157.4225160261367
Elevator call,1888.502340301806,19,0,3,2, Done, dt, 223.49765969819396
Elevator call,1888.7734941678218,-1,13,3,1, Done, dt, 458.2265058321782
Elevator call,1891.3918029793742,0,-1,3,2, Done, dt, 68.60819702062577
Elevator call,1893.0453830229326,11,-1,3,1, Done, dt, 694.9546169770674
Elevator call,1895.732191239106,7,0,3,2, Done, dt, 216.267808760894
Elevator call,1897.8521209029116,20,-2,3,0, Done, dt, 533.1478790970884
Elevator call,1900.6019993656198,-1,-2,3,0, Done, dt, 530.3980006343802
Elevator call,1908.2061624572284,-1,0,3,3, Done, dt, 1225.7938375427716
Elevator call,1912.261822424403,-2,4,3,1, Done, dt, 348.7381775755971
Elevator call,1914.0424744880743,2,0,3,2, Done, dt, 197.95752551192572
Elevator call,1922.9562129214025,6,0,3,3, Done, dt, 157.04378707859746
Elevator call,1932.8903245839465,0,13,3,1, Done, dt, 414.1096754160535
Elevator call,1933.1997241451045,-1,0,3,1, Done, dt, 37.80027585489552
Elevator call,1935.2400332564332,-2,9,2,1
Elevator call,1935.6935673234314,4,5,3,2, Done, dt, 514.3064326765686
Elevator call,1936.7007137073797,-2,6,3,1, Done, dt, 1065.2992862926203
Elevator call,1941.0757267171962,20,0,3,3, Done, dt, 138.92427328280382
Elevator call,1943.813247144802,-1,0,3,2, Done, dt, 168.18675285519794
Elevator call,1949.784947464023,20,0,3,2, Done, dt, 162.21505253597707
Elevator call,1951.5762467960542,3,0,3,3, Done, dt, 128.4237532039458
Elevator call,1958.4940710636354,0,13,3,1, Done, dt, 388.5059289363646
Elevator call,1963.5902472963053,11,-1,3,1, Done, dt, 624.4097527036947
Elevator call,1980.215421094965,-1,13,3,1, Done, dt, 366.784578905035
Elevator call,1988.4417714287342,-2,0,3,3, Done, dt, 91.55822857126577
Elevator call,1988.5377668036501,1,0,3,0, Done, dt, 93.46223319634987
Elevator call,1988.8771071841018,9,-1,3,2, Done, dt, 474.12289281589824
Elevator call,1989.3912353704022,16,-1,3,0, Done, dt, 81.60876462959777
Elevator call,1991.713841336244,0,15,3,1, Done, dt, 128.28615866375594
Elevator call,1999.7854611709754,16,0,3,1, Done, dt, 57.214538829024605
Elevator call,2001.6623201998348,-1,17,3,3, Done, dt, 1544.3376798001652
Elevator call,2004.2338931477004,-1,-2,3,1, Done, dt, 512.7661068522996
Elevator call,2006.7990800263094,16,-1,2,2
Elevator call,2018.9902118453663,4,-1,3,2, Done, dt, 31.009788154633725
Elevator call,2019.1480094518727,-1,0,3,0, Done, dt, 62.85199054812733
Elevator call,2020.4943878863019,0,15,3,2, Done, dt, 564.5056121136981
Elevator call,2024.441511289249,0,4,3,1, Done, dt, 236.5584887107509
Elevator call,2032.228737271991,-1,11,3,2, Done, dt, 1090.771262728009
Elevator call,2034.2201218223008,0,9,3,0, Done, dt, 1030.7798781776992
Elevator call,2049.948719536048,0,20,3,3, Done, dt, 325.051280463952
Elevator call,2066.6166082886116,14,-1,3,2, Done, dt, 396.3833917113884
Elevator call,2074.5000292157097,7,0,3,1, Done, dt, 240.49997078429033
Elevator call,2074.6675106322587,13,-1,3,1, Done, dt, 513.3324893677413
Elevator call,2082.350297489644,-2,14,3,2, Done, dt, 104.64970251035584
Elevator call,2082.550351904495,0,-1,3,0, Done, dt, 590.4496480955049
Elevator call,2087.0918614190236,10,0,1,3
Elevator call,2088.076238013634,0,-1,3,0, Done, dt, 584.9237619863661
Elevator call,2091.6180080631675,0,16,3,3, Done, dt, 1407.3819919368325
Elevator call,2098.0553498989207,0,4,3,2, Done, dt, 186.94465010107933
Elevator call,2101.269852375189,-2,13,3,3, Done, dt, 970.7301476248108
Elevator call,2107.4473031078146,15,0,3,1, Done, dt, 207.5526968921854
Elevator call,2119.4446766497167,7,0,3,0, Done, dt, 101.55532335028329
Elevator call,2122.398877073973,-1,0,3,1, Done, dt, 192.60112292602707
Elevator call,2143.8732731224727,5,-2,3,0, Done, dt, 287.1267268775273
Elevator call,2146.8027655814844,5,-2,3,1, Done, dt, 370.19723441851556
Elevator call,2156.9232348933983,1,-2,3,0, Done, dt, 274.07676510660167
Elevator call,2158.788624712423,0,2,3,3, Done, dt, 286.2113752875771
Elevator call,2159.6719834468263,2,-1,3,1, Done, dt, 428.3280165531737
Elevator call,2169.092846444923,0,14,2,2
Elevator call,2209.2672033227104,0,-2,3,0, Done, dt, 221.73279667728957
Elevator call,2219.232290431314,18,0,3,1, Done, dt, 882.7677095686859
Elevator call,2223.412421134137,1,-2,3,0, Done, dt, 207.58757886586318
Elevator call,2237.8062398140846,0,-2,3,0, Done, dt, 193.19376018591538
Elevator call,2240.6449757883006,4,0,3,1, Done, dt, 74.3550242116994
Elevator call,2267.19035179452,20,0,3,0, Done, dt, 90.80964820547979
Elevator call,2269.073935805,4,-2,3,2, Done, dt, 246.92606419499998
Elevator call,2276.5214269910075,11,-1,3,1, Done, dt, 311.4785730089925
Elevator call,2296.412084711522,0,15,3,1, Done, dt, 154.58791528847814
Elevator call,2312.5209758484525,17,14,3,0, Done, dt, 652.4790241515475
Elevator call,2317.1483575635148,7,-1,1,1
Elevator call,2320.286064087497,9,0,3,2, Done, dt, 35.713935912503075
Elevator call,2330.5432845885116,0,-2,3,0, Done, dt, 100.4567154114884
Elevator call,2332.1906833972625,13,-2,3,1, Done, dt, 184.80931660273745
Elevator call,2340.3177131204475,0,-2,3,2, Done, dt, 175.68228687955252
Elevator call,2344.8057675925074,20,-1,3,3, Done, dt, 695.1942324074926
Elevator call,2354.428601372434,11,-1,3,1, Done, dt, 233.57139862756594
Elevator call,2376.1285639463836,11,0,3,0, Done, dt, 42.871436053616435
Elevator call,2380.0640336509073,5,0,3,1, Done, dt, 114.93596634909272
Elevator call,2388.3236802242277,0,-2,3,3, Done, dt, 42.6763197757723
Elevator call,2394.736767313903,0,-1,3,0, Done, dt, 278.2632326860971
Elevator call,2397.8658642124356,12,-1,3,1, Done, dt, 190.13413578756445
Elevator call,2398.917669305331,17,0,1,2
Elevator call,2407.547511431685,-2,0,3,3, Done, dt, 63.45248856831495
Elevator call,2409.1357842188463,0,-1,3,1, Done, dt, 178.8642157811537
Elevator call,2409.932584009432,-2,-1,3,0, Done, dt, 263.06741599056795
Elevator call,2417.80623252286,13,-2,3,2, Done, dt, 98.19376747714023
Elevator call,2421.86018769437,2,0,3,3, Done, dt, 49.13981230563013
Elevator call,2427.4430787152924,0,-1,3,1, Done, dt, 160.55692128470764
Elevator call,2430.7944697190233,15,0,3,1, Done, dt, 64.20553028097675
Elevator call,2435.6369742583897,5,-1,3,2, Done, dt, 27.363025741610272
Elevator call,2437.3050543688196,-1,7,3,2, Done, dt, 284.6949456311804
Elevator call,2444.95023414685,0,9,3,0, Done, dt, 620.0497658531499
Elevator call,2458.002613802915,16,0,3,1, Done, dt, 36.99738619708478
Elevator call,2463.6525575769356,0,-1,3,0, Done, dt, 209.34744242306442
Elevator call,2473.5619500365506,0,5,3,1, Done, dt, 798.4380499634494
Elevator call,2476.011393335222,6,0,3,2, Done, dt, 90.98860666477822
Elevator call,2479.331921765841,-2,0,3,0, Done, dt, 86.66807823415911
Elevator call,2491.3508010982187,-2,0,3,1, Done, dt, 41.64919890178135
Elevator call,2491.766357836541,-2,0,3,2, Done, dt, 75.23364216345908
Elevator call,2497.2364537023295,19,0,3,0, Done, dt, 68.76354629767047
Elevator call,2497.979024395474,0,-1,3,1, Done, dt, 90.02097560452603
Elevator call,2499.3995563538256,0,-2,3,2, Done, dt, 193.60044364617443
Elevator call,2501.9469761766222,7,0,3,3, Done, dt, 34.05302382337777
Elevator call,2504.4342590050687,10,-1,3,2, Done, dt, 112.56574099493128
Elevator call,2511.6393469637865,0,-2,3,3, Done, dt, 124.36065303621353
Elevator call,2520.9049901325434,0,6,3,1, Done, dt, 481.0950098674566
Elevator call,2536.1644486998566,-2,2,3,0, Done, dt, 387.8355513001434
Elevator call,2538.4007628055765,-2,19,2,1
Elevator call,2541.256971339464,15,-2,3,2, Done, dt, 151.74302866053586
Elevator call,2546.2599410863213,10,0,3,2, Done, dt, 20.740058913678695
Elevator call,2546.955570550832,0,-2,3,2, Done, dt, 146.0444294491681
Elevator call,2548.3612910600405,0,-1,3,3, Done, dt, 491.63870893995954
Elevator call,2549.673809179427,0,14,2,1
